name | seqid | checksum
N5_108 | 4.0e-45 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_108 | 4.0e-45 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_108 | 2.0e-43 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_108 | 2.0e-43 | U11814 | Human soluble keratinocyte growth factor receptor mRNA, alternatively spliced complete cds.
N5_108 | 1.0e-37 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_108 | 1.0e-37 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_108 | 1.0e-32 | E03335 | Human b-FGF receptor gene. 
N5_108 | 1.0e-32 | E03799 | cDNA sequence encoding human N-sam. 
N5_108 | 1.0e-32 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_108 | 1.0e-32 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_108 | 1.0e-32 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_108 | 1.0e-32 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_108 | 1.0e-32 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_108 | 1.0e-32 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_108 | 1.0e-32 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_108 | 1.0e-32 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_108 | 4.0e-32 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_108 | 1.0e-31 | M34187 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_108 | 1.0e-31 | M34188 | Human fibroblast growth factor receptor (FGFr) secreted form mRNA, complete cds.
N5_108 | 5.0e-31 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_108 | 5.0e-31 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_108 | 5.0e-31 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_108 | 5.0e-31 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_108 | 5.0e-31 | M63889 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a3) mRNA, complete cds.
N5_108 | 5.0e-31 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_108 | 4.0e-26 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_108 | 8.0e-22 | M87772 | Human secreted fibroblast growth factor receptor (K-sam-IV) mRNA, complete cds.
N5_108 | 5.0e-18 | D17054 | Human HepG2 partial cDNA, clone hmd3h04m5. 
N5_109 | 2.0e-68 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_11 | 2.0e-100 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_11 | 2.0e-100 | L20431 | Homo sapiens Huntington disease-associated protein (HD) mRNA, complete cds.
N5_110 | 4.0e-95 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_110 | 4.0e-95 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_110 | 2.0e-80 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_110 | 5.0e-69 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_110 | 5.0e-69 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_110 | 5.0e-69 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_110 | 5.0e-69 | X69699 | H.sapiens Pax8 mRNA. 
N5_110 | 2.0e-67 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_110 | 2.0e-54 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_110 | 3.0e-14 | X92850 | H.sapiens mRNA for Pax9 protein. 
N5_112 | 6.0e-11 | Z70770 | H.sapiens mRNA, clone ICRFp507B0451. 
N5_113 | 9.0e-15 | M31682 | Human testicular inhibin beta-B-subunit mRNA, 3' end. 
N5_113 | 1.0e-13 | M13437 | Human ovarian beta-B inhibin mRNA. 
N5_115 | 1.0e-121 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N5_115 | 9.0e-91 | L26494 | Homo sapiens (oct-6) mRNA, complete cds. 
N5_115 | 9.0e-91 | Z18284 | Homo sapiens Oct-6 transcription factor. 
N5_115 | 2.0e-87 | X82324 | H.sapiens Brain 4 mRNA. 
N5_115 | 1.0e-32 | AF133895 | Homo sapiens POU domain transcription factor OCT11a (OCT11) mRNA, complete cds.
N5_115 | 1.0e-32 | AF162278 | Homo sapiens Skn-1a/Epoc-1/Oct-11 POU transcription factor mRNA, complete cds.
N5_115 | 1.0e-32 | AJ012214 | Homo sapiens mRNA for PLA-1 protein. 
N5_115 | 3.0e-21 | M36542 | Human lymphoid-specific transcription factor mRNA, complete cds.
N5_115 | 3.0e-21 | M36653 | Human Oct-2 factor mRNA, complete cds. 
N5_115 | 3.0e-21 | M36718 | Human octamer-binding transcription factor (OTF2) mRNA, 3' end.
N5_115 | 3.0e-21 | X13809 | Human OTF-2 mRNA for lymphocyte-specific transcription factor.
N5_115 | 3.0e-21 | X13810 | Human OTF-2 mRNA for lymphoid-specific transcription factor. 
N5_115 | 3.0e-21 | X53468 | Human oct-2 mRNA for B-cell specific transcription factor NF-A2.
N5_115 | 2.0e-16 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N5_115 | 8.0e-16 | X13403 | Human mRNA for octamer-binding protein Oct-1. 
N5_117 | 1.0e-82 | AF055022 | Homo sapiens clone 24684 mRNA sequence. 
N5_117 | 1.0e-82 | AL117480 | Homo sapiens mRNA; cDNA DKFZp727M231 (from clone DKFZp727M231). 
N5_117 | 1.0e-31 | AL096738 | Homo sapiens mRNA; cDNA DKFZp586C1223 (from clone DKFZp586C1223). 
N5_118 | 1.0e-32 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_120 | 4.0e-19 | L08895 | Homo sapiens MADS/MEF2-family transcription factor (MEF2C) mRNA, complete cds.
N5_120 | 4.0e-19 | S57212 | hMEF2C=myocyte enhancer-binding factor 2 [human, skeletal muscles, mRNA, 2161 nt].
N5_120 | 2.0e-11 | L16794 | Human transcription factor (MEF2) mRNA, complete cds. 
N5_121 | 2.0e-42 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_121 | 2.0e-42 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_121 | 2.0e-42 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_121 | 2.0e-42 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_121 | 2.0e-42 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_121 | 2.0e-42 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_121 | 2.0e-42 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_121 | 2.0e-42 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_121 | 2.0e-42 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_121 | 1.0e-26 | E03799 | cDNA sequence encoding human N-sam. 
N5_121 | 1.0e-26 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_121 | 1.0e-26 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_121 | 1.0e-26 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_121 | 1.0e-26 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_121 | 1.0e-26 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_121 | 1.0e-26 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_121 | 1.0e-26 | M63889 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a3) mRNA, complete cds.
N5_121 | 1.0e-26 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_121 | 1.0e-26 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_121 | 1.0e-26 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_121 | 1.0e-26 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_121 | 1.0e-26 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_121 | 1.0e-26 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_121 | 1.0e-26 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_121 | 1.0e-26 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_121 | 1.0e-25 | E03335 | Human b-FGF receptor gene. 
N5_121 | 1.0e-25 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_121 | 3.0e-21 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_121 | 3.0e-21 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_121 | 8.0e-16 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N5_121 | 8.0e-16 | M64347 | Human novel growth factor receptor mRNA, 3' cds. 
N5_123 | 5.0e-81 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_123 | 2.0e-47 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_123 | 5.0e-37 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_123 | 1.0e-19 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_123 | 1.0e-19 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_123 | 1.0e-19 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_123 | 1.0e-19 | X69699 | H.sapiens Pax8 mRNA. 
N5_125 | 6.0e-36 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N5_130 | 8.0e-16 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
N5_131 | 2.0e-29 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_131 | 2.0e-29 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_132 | 6.0e-17 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_132 | 6.0e-17 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_132 | 6.0e-17 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_132 | 6.0e-17 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_132 | 6.0e-17 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_132 | 6.0e-17 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_132 | 6.0e-17 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_132 | 6.0e-17 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_132 | 6.0e-17 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_133 | 5.0e-119 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N5_133 | 1.0e-76 | X82324 | H.sapiens Brain 4 mRNA. 
N5_133 | 4.0e-70 | L26494 | Homo sapiens (oct-6) mRNA, complete cds. 
N5_133 | 4.0e-70 | Z18284 | Homo sapiens Oct-6 transcription factor. 
N5_133 | 4.0e-26 | S81257 | OCT6=transcriptional regulator [human, tripronuclear ova and embryos, mRNA Partial, 204 nt].
N5_133 | 2.0e-16 | AF133895 | Homo sapiens POU domain transcription factor OCT11a (OCT11) mRNA, complete cds.
N5_133 | 2.0e-16 | AF162278 | Homo sapiens Skn-1a/Epoc-1/Oct-11 POU transcription factor mRNA, complete cds.
N5_133 | 2.0e-16 | AJ012214 | Homo sapiens mRNA for PLA-1 protein. 
N5_134 | 2.0e-62 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_134 | 2.0e-62 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_134 | 3.0e-34 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_134 | 6.0e-30 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_134 | 6.0e-30 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_134 | 6.0e-30 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_134 | 6.0e-30 | X69699 | H.sapiens Pax8 mRNA. 
N5_134 | 2.0e-28 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_135 | 2.0e-92 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_135 | 2.0e-92 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_135 | 1.0e-45 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_135 | 7.0e-42 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_135 | 1.0e-38 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_135 | 1.0e-38 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_135 | 1.0e-38 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_135 | 1.0e-38 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_135 | 1.0e-38 | X69699 | H.sapiens Pax8 mRNA. 
N5_136 | 3.0e-21 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_137 | 1.0e-82 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_137 | 1.0e-82 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_137 | 2.0e-29 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_14 | 3.0e-84 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_14 | 3.0e-84 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_14 | 3.0e-34 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_14 | 2.0e-30 | AF080573 | Homo sapiens B-cell specific transcription factor BSAP mRNA, partial cds.
N5_14 | 2.0e-30 | L19606 | Human paired box homeotic protein (PAX8) mRNA, complete cds.
N5_14 | 2.0e-30 | S77904 | Pax (PAX8c)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1451 nt].
N5_14 | 2.0e-30 | S77905 | Pax (PAX8d)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA, 1220 nt].
N5_14 | 2.0e-30 | S77906 | Pax (PAX8e)=paired box {alternatively spliced} [human, thyroid, kidney and Wilms' tumors, mRNA Partial, 1031 nt].
N5_14 | 2.0e-30 | X69699 | H.sapiens Pax8 mRNA. 
N5_140 | 9.0e-47 | U43148 | Human patched homolog (PTC) mRNA, complete cds. 
N5_140 | 9.0e-47 | U59464 | Human PATCHED protein (PTC) mRNA, complete cds. 
N5_140 | 4.0e-38 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_140 | 4.0e-38 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_140 | 4.0e-38 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_141 | 1.0e-13 | A18171 | Beta globin gene seq ID No:3. 
N5_141 | 1.0e-13 | AF117710 | Homo sapiens hemoglobin beta chain (HBB) mRNA, complete cds.
N5_141 | 1.0e-13 | AF181832 | Homo sapiens hemoglobin beta subunit variant (HBB) mRNA, partial cds.
N5_141 | 1.0e-13 | AF181989 | Homo sapiens hemoglobin beta subunit variant (HBB) mRNA, complete cds.
N5_141 | 1.0e-13 | M25113 | Human sickle beta-hemoglobin mRNA. 
N5_141 | 1.0e-13 | V00497 | Human messenger RNA for beta-globin. 
N5_141 | 1.0e-13 | V00500 | Human messenger RNA for beta-globin. 
N5_141 | 4.0e-13 | M25079 | Human sickle cell beta-globin mRNA, complete cds. 
N5_142 | 3.0e-97 | M13437 | Human ovarian beta-B inhibin mRNA. 
N5_142 | 1.0e-95 | M31682 | Human testicular inhibin beta-B-subunit mRNA, 3' end. 
N5_142 | 2.0e-22 | E01797 | cDNA encoding human differentiation-inducing factor,BUF-3. 
N5_142 | 2.0e-22 | E02200 | DNA encoding differentiation-inducing factor (BUF-3). 
N5_142 | 2.0e-22 | J03634 | Human erythroid differentiation protein mRNA (EDF), complete cds.
N5_142 | 2.0e-22 | M13436 | Human ovarian beta-A inhibin mRNA, complete cds. 
N5_142 | 3.0e-20 | X72498 | H.sapiens mRNA for inhibin beta(A) subunit. 
N5_143 | 3.0e-14 | Z11933 | H.sapiens mRNA for N-Oct 3, N-Oct5a, and N-Oct 5b proteins. 
N5_144 | 2.0e-36 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_144 | 3.0e-20 | X54637 | Human tyk2 mRNA for non-receptor protein tyrosine kinase. 
N5_148 | 5.0e-43 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_148 | 3.0e-21 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_148 | 3.0e-20 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_149 | 2.0e-99 | M93650 | Human paired box gene (PAX6) homologue, complete cds. 
N5_149 | 2.0e-98 | M77844 | H.sapiens oculorhombin (aniridia) mRNA, complete cds. 
N5_150 | 2.0e-112 | M21574 | Human platelet-derived growth factor receptor alpha (PDGFRA) mRNA, complete cds.
N5_150 | 2.0e-111 | M22734 | Human platelet-derived growth factor A type receptor mRNA, complete cds.
N5_150 | 3.0e-53 | J03278 | Human platelet-derived growth factor (PDGF) receptor mRNA, complete cds.
N5_150 | 3.0e-53 | M21616 | Human platelet-derived growth factor (PDGF) receptor mRNA, complete cds.
N5_150 | 3.0e-39 | X06182 | Human c-kit proto-oncogene mRNA. 
N5_150 | 3.0e-33 | L36162 | Homo sapiens (clone TH3L) receptor tyrosine kinase type III (DID) mRNA.
N5_150 | 3.0e-33 | U02687 | Human growth factor receptor tyrosine kinase (STK-1) mRNA, complete cds.
N5_150 | 3.0e-33 | Z26652 | H.sapiens FLT3 mRNA for FLT3 receptor tyrosine kinase. 
N5_150 | 2.0e-28 | X69878 | H.sapiens Flt4 mRNA for transmembrane tyrosine kinase. 
N5_150 | 3.0e-27 | U43143 | Human receptor tyrosine kinase Flt4 (short form) mRNA, complete cds.
N5_150 | 3.0e-27 | X68203 | H.sapiens mRNA for FLT4, class III receptor tyrosine kinase. 
N5_150 | 1.0e-26 | X03663 | Human mRNA for c-fms proto-oncogene. 
N5_150 | 5.0e-18 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_150 | 5.0e-18 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_150 | 5.0e-18 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_150 | 5.0e-18 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_150 | 5.0e-18 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_150 | 5.0e-18 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_150 | 5.0e-18 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_150 | 5.0e-18 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_150 | 5.0e-18 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_150 | 2.0e-17 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_150 | 2.0e-17 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_150 | 2.0e-16 | E03335 | Human b-FGF receptor gene. 
N5_150 | 2.0e-16 | E03799 | cDNA sequence encoding human N-sam. 
N5_150 | 2.0e-16 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_150 | 2.0e-16 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_150 | 2.0e-16 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_150 | 2.0e-16 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_150 | 2.0e-16 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_150 | 2.0e-16 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_150 | 2.0e-16 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_150 | 2.0e-16 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_150 | 2.0e-16 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_150 | 2.0e-16 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_150 | 2.0e-16 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_150 | 2.0e-16 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_150 | 2.0e-16 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_150 | 2.0e-16 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_150 | 3.0e-15 | AF035121 | Homo sapiens KDR/flk-1 protein mRNA, complete cds. 
N5_150 | 3.0e-15 | AF063658 | Homo sapiens vascular endothelial growth factor receptor 2 (KDR) mRNA, complete cds.
N5_150 | 3.0e-15 | L04947 | Homo sapiens (clones BT3.081.8, BT3.129.5 and BT4.169) receptor tyrosine kinase (KDR) mRNA, 3' end cds.
N5_150 | 3.0e-15 | X61656 | H.sapiens mRNA for growth factor receptor tyrosine kinase. 
N5_150 | 1.0e-12 | AF063657 | Homo sapiens vascular endothelial growth factor receptor (FLT1) mRNA, complete cds.
N5_150 | 6.0e-11 | X51602 | Human flt mRNA for receptor-related tyrosine kinase. 
N5_151 | 1.0e-44 | M58051 | Human fibroblast growth factor receptor (FGFR3) mRNA, complete cds.
N5_151 | 1.0e-44 | M64347 | Human novel growth factor receptor mRNA, 3' cds. 
N5_151 | 1.0e-39 | M55614 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_151 | 1.0e-39 | M80634 | Human keratinocyte growth factor receptor mRNA, complete cds.
N5_151 | 1.0e-39 | M87770 | Human fibroblast growth factor receptor (K-sam) mRNA, complete cds.
N5_151 | 1.0e-39 | M87771 | Human secreted fibroblast growth factor receptor (K-sam-III) mRNA, complete cds.
N5_151 | 1.0e-39 | M97193 | Homo sapiens fibroblast growth factor receptor 2 IIIb (FGFR2) mRNA, complete cds.
N5_151 | 1.0e-39 | X52832 | Human bek mRNA for fibroblast growth factor receptor-BEK. 
N5_151 | 1.0e-39 | Z71929 | H.sapiens FGFR2 mRNA. 
N5_151 | 6.0e-36 | M35718 | Human heparin-binding growth factor receptor K-sam mRNA. 
N5_151 | 6.0e-36 | X56191 | Human bfr mRNA for fibroblast growth factor (FGR) receptor. 
N5_151 | 2.0e-30 | E03335 | Human b-FGF receptor gene. 
N5_151 | 2.0e-30 | E03799 | cDNA sequence encoding human N-sam. 
N5_151 | 2.0e-30 | M34185 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_151 | 2.0e-30 | M34186 | Human fibroblast growth factor receptor (FGFr) transmembrane form mRNA, complete cds.
N5_151 | 2.0e-30 | M34641 | Human fibroblast growth factor (FGF) receptor-1 mRNA, complete cds.
N5_151 | 2.0e-30 | M37722 | Human shorter form basic fibroblast growth factor (bFGF) receptor mRNA, complete cds.
N5_151 | 2.0e-30 | M60485 | Human fibroblast growth factor receptor mRNA, complete cds.
N5_151 | 2.0e-30 | M63887 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a1) mRNA, complete cds.
N5_151 | 2.0e-30 | M63888 | Human heparin-binding growth factor receptor (HBGF-R-alpha-a2) mRNA, complete cds.
N5_151 | 2.0e-30 | X51803 | Human mRNA for fibroblast growth factor (FGF) receptor. 
N5_151 | 2.0e-30 | X52833 | Human flg mRNA for fibroblast growth factor receptor-FLG. 
N5_151 | 2.0e-30 | X57119 | Human mRNA for fibroblast growth receptor 2-Ig domain+2 AA insert.
N5_151 | 2.0e-30 | X57120 | Human mRNA for fibroblast growth receptor 3-Ig domain. 
N5_151 | 2.0e-30 | X57121 | Human mRNA for fibroblast growth receptor 3-Ig domain+2 AA insert.
N5_151 | 2.0e-30 | X57122 | Human mRNA for fibroblast growth receptor 2-Ig domain. 
N5_151 | 2.0e-30 | X66945 | H.sapiens N-sam mRNA for fibroblast growth factor receptor. 
N5_151 | 2.0e-30 | Y00665 | Human flg (fms-like gene) mRNA for putative protein tyrosine kinase (partial).
N5_151 | 7.0e-29 | L03840 | Human fibroblast growth factor receptor 4 (FGFR4) mRNA, complete cds.
N5_151 | 7.0e-29 | X57205 | Human FGFR-4 mRNA for fibroblast growth factor receptor (FGFR-4).
N5_152 | 4.0e-32 | AF087651 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_152 | 4.0e-32 | AF091501 | Homo sapiens receptor protein patched 2 (PTCH2) mRNA, complete cds.
N5_152 | 4.0e-32 | AF119569 | Homo sapiens patched 2 (PTCH2) mRNA, complete cds. 
N5_156 | 2.0e-54 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_156 | 2.0e-54 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_156 | 8.0e-16 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_162 | 2.0e-54 | M64174 | Human protein-tyrosine kinase (JAK1) mRNA, complete cds. 
N5_162 | 1.0e-26 | X54637 | Human tyk2 mRNA for non-receptor protein tyrosine kinase. 
N5_163 | 1.0e-25 | X16155 | Human mRNA for chicken ovalbumin upstream promoter transcription factor (COUP-TF).
N5_165 | 6.0e-87 | L25597 | Homo sapiens paired box protein mRNA, complete cds. 
N5_165 | 6.0e-87 | M89470 | Human paired-box protein (PAX2) mRNA, complete cds. 
N5_165 | 9.0e-15 | M96944 | Human B-cell specific transcription factor (BSAP) mRNA, complete cds.
N5_169 | 4.0e-32 | L12392 | Homo sapiens Huntington's Disease (HD) mRNA, complete cds.
